provider_id	vehicle_id	option_id	option_name	option_type	unlock_fee_eur	reservation_fee_eur	fixed_fee_eur	trip_fee_eur	min_total_eur	cap_24h_eur	airport_fee_eur	drive_day_min_rate_eur	drive_night_min_rate_eur	park_day_min_rate_eur	park_night_min_rate_eur	km_rate_eur	fuel_included	parking_included	package_price_eur	included_min	included_km	over_km_rate_eur	over_day_min_rate_eur	over_night_min_rate_eur	daily_price_eur	daily_included_km	daily_unlimited_km	daily_over_km_rate_eur	source_url	notes
carguru	carguru_17	carguru_17_main_basic_2d	Toyota Corolla HB — Main Basic (2d)	PACKAGE	0	0	0	0				0.27	0.27	0.07	0.00	0.25	TRUE	TRUE	93.61	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_basic_30d	Toyota Corolla HB — Main Basic (30d)	PACKAGE	0	0	0	0				0.27	0.27	0.07	0.00	0.25	TRUE	TRUE	893.90	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_basic_3d	Toyota Corolla HB — Main Basic (3d)	PACKAGE	0	0	0	0				0.27	0.27	0.07	0.00	0.25	TRUE	TRUE	124.15	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_basic_3h	Toyota Corolla HB — Main Basic (3h)	PACKAGE	0	0	0	0				0.27	0.27	0.07	0.00	0.25	TRUE	TRUE	27.22	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_basic_7d	Toyota Corolla HB — Main Basic (7d)	PACKAGE	0	0	0	0				0.27	0.27	0.07	0.00	0.25	TRUE	TRUE	248.31	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_pro_14d	Toyota Corolla HB — Main Pro (14d)	PACKAGE	0	0	0	0				0.32	0.32	0.07	0.00	0.28	TRUE	TRUE	506.35	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_pro_1d	Toyota Corolla HB — Main Pro (1d)	PACKAGE	0	0	0	0				0.32	0.32	0.07	0.00	0.28	TRUE	TRUE	59.54	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_pro_1h	Toyota Corolla HB — Main Pro (1h)	PACKAGE	0	0	0	0				0.32	0.32	0.07	0.00	0.28	TRUE	TRUE	15.36	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_pro_2d	Toyota Corolla HB — Main Pro (2d)	PACKAGE	0	0	0	0				0.32	0.32	0.07	0.00	0.28	TRUE	TRUE	113.12	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_pro_30d	Toyota Corolla HB — Main Pro (30d)	PACKAGE	0	0	0	0				0.32	0.32	0.07	0.00	0.28	TRUE	TRUE	1.012	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_pro_3d	Toyota Corolla HB — Main Pro (3d)	PACKAGE	0	0	0	0				0.32	0.32	0.07	0.00	0.28	TRUE	TRUE	150.03	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_pro_3h	Toyota Corolla HB — Main Pro (3h)	PACKAGE	0	0	0	0				0.32	0.32	0.07	0.00	0.28	TRUE	TRUE	33.26	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_pro_7d	Toyota Corolla HB — Main Pro (7d)	PACKAGE	0	0	0	0				0.32	0.32	0.07	0.00	0.28	TRUE	TRUE	281.30	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_split_basic_1d	Toyota Corolla HB — Split Basic (1d)	PACKAGE	0	0	0	0				0.13	0.13	0.13	0.00	0.27	TRUE	TRUE	20.90	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_split_basic_1h	Toyota Corolla HB — Split Basic (1h)	PACKAGE	0	0	0	0				0.13	0.13	0.13	0.00	0.27	TRUE	TRUE	5.90	60	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_split_pro_1d	Toyota Corolla HB — Split Pro (1d)	PACKAGE	0	0	0	0				0.16	0.16	0.16	0.00	0.30	TRUE	TRUE	23.90	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_split_pro_1h	Toyota Corolla HB — Split Pro (1h)	PACKAGE	0	0	0	0				0.16	0.16	0.16	0.00	0.30	TRUE	TRUE	6.90	60	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_basic_payg	Toyota Corolla HB — Main Basic (PAYG)	PAYG	0	0	0	0	2			0.27	0.27	0.07	0.00	0.25	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_main_pro_payg	Toyota Corolla HB — Main Pro (PAYG)	PAYG	0	0	0	0	2			0.32	0.32	0.07	0.00	0.28	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_split_basic_payg	Toyota Corolla HB — Split Basic (PAYG)	PAYG	0	0	0	0	2			0.13	0.13	0.13	0.00	0.27	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_17	carguru_17_split_pro_payg	Toyota Corolla HB — Split Pro (PAYG)	PAYG	0	0	0	0	2			0.16	0.16	0.16	0.00	0.30	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_basic_14d	Nissan Qashqai e-power — Main Basic (14d)	PACKAGE	0	0	0	0				0.28	0.28	0.07	0.00	0.26	TRUE	TRUE	477.92	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_basic_1d	Nissan Qashqai e-power — Main Basic (1d)	PACKAGE	0	0	0	0				0.28	0.28	0.07	0.00	0.26	TRUE	TRUE	52.68	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_basic_1h	Nissan Qashqai e-power — Main Basic (1h)	PACKAGE	0	0	0	0				0.28	0.28	0.07	0.00	0.26	TRUE	TRUE	13.44	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_basic_2d	Nissan Qashqai e-power — Main Basic (2d)	PACKAGE	0	0	0	0				0.28	0.28	0.07	0.00	0.26	TRUE	TRUE	100.09	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_basic_30d	Nissan Qashqai e-power — Main Basic (30d)	PACKAGE	0	0	0	0				0.28	0.28	0.07	0.00	0.26	TRUE	TRUE	955.84	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_basic_3d	Nissan Qashqai e-power — Main Basic (3d)	PACKAGE	0	0	0	0				0.28	0.28	0.07	0.00	0.26	TRUE	TRUE	132.76	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_basic_3h	Nissan Qashqai e-power — Main Basic (3h)	PACKAGE	0	0	0	0				0.28	0.28	0.07	0.00	0.26	TRUE	TRUE	29.22	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_basic_7d	Nissan Qashqai e-power — Main Basic (7d)	PACKAGE	0	0	0	0				0.28	0.28	0.07	0.00	0.26	TRUE	TRUE	265.51	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_pro_14d	Nissan Qashqai e-power — Main Pro (14d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	520.92	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_pro_1d	Nissan Qashqai e-power — Main Pro (1d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	61.25	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_pro_1h	Nissan Qashqai e-power — Main Pro (1h)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	15.84	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_pro_2d	Nissan Qashqai e-power — Main Pro (2d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	116.37	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_pro_30d	Nissan Qashqai e-power — Main Pro (30d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	1.041	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_pro_3d	Nissan Qashqai e-power — Main Pro (3d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	154.35	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_pro_3h	Nissan Qashqai e-power — Main Pro (3h)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	34.26	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_pro_7d	Nissan Qashqai e-power — Main Pro (7d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	289.40	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_split_basic_1d	Nissan Qashqai e-power — Split Basic (1d)	PACKAGE	0	0	0	0				0.13	0.13	0.13	0.00	0.28	TRUE	TRUE	21.90	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_split_basic_1h	Nissan Qashqai e-power — Split Basic (1h)	PACKAGE	0	0	0	0				0.13	0.13	0.13	0.00	0.28	TRUE	TRUE	5.90	60	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_split_pro_1d	Nissan Qashqai e-power — Split Pro (1d)	PACKAGE	0	0	0	0				0.16	0.16	0.16	0.00	0.31	TRUE	TRUE	24.90	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_split_pro_1h	Nissan Qashqai e-power — Split Pro (1h)	PACKAGE	0	0	0	0				0.16	0.16	0.16	0.00	0.31	TRUE	TRUE	6.90	60	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_basic_payg	Nissan Qashqai e-power — Main Basic (PAYG)	PAYG	0	0	0	0	2			0.28	0.28	0.07	0.00	0.26	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_main_pro_payg	Nissan Qashqai e-power — Main Pro (PAYG)	PAYG	0	0	0	0	2			0.33	0.33	0.07	0.00	0.29	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_split_basic_payg	Nissan Qashqai e-power — Split Basic (PAYG)	PAYG	0	0	0	0	2			0.13	0.13	0.13	0.00	0.28	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_24	carguru_24_split_pro_payg	Nissan Qashqai e-power — Split Pro (PAYG)	PAYG	0	0	0	0	2			0.16	0.16	0.16	0.00	0.31	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_basic_14d	Tesla Model 3 SR — Main Basic (14d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	582.97	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_basic_1d	Tesla Model 3 SR — Main Basic (1d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	59.55	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_basic_1h	Tesla Model 3 SR — Main Basic (1h)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	15.84	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_basic_2d	Tesla Model 3 SR — Main Basic (2d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	113.14	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_basic_30d	Tesla Model 3 SR — Main Basic (30d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	1.165	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_basic_3d	Tesla Model 3 SR — Main Basic (3d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	166.74	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_basic_3h	Tesla Model 3 SR — Main Basic (3h)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	33.26	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_basic_7d	Tesla Model 3 SR — Main Basic (7d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	375.16	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_pro_14d	Tesla Model 3 SR — Main Pro (14d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	680.13	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_pro_1d	Tesla Model 3 SR — Main Pro (1d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	69.82	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_pro_1h	Tesla Model 3 SR — Main Pro (1h)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	18.24	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_pro_2d	Tesla Model 3 SR — Main Pro (2d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	132.65	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_pro_30d	Tesla Model 3 SR — Main Pro (30d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	1.360	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_pro_3d	Tesla Model 3 SR — Main Pro (3d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	175.94	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_pro_3h	Tesla Model 3 SR — Main Pro (3h)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	39.30	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_pro_7d	Tesla Model 3 SR — Main Pro (7d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	439.85	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_split_basic_1d	Tesla Model 3 SR — Split Basic (1d)	PACKAGE	0	0	0	0				0.18	0.18	0.18	0.00	0.29	TRUE	TRUE	35.00	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_split_basic_1h	Tesla Model 3 SR — Split Basic (1h)	PACKAGE	0	0	0	0				0.18	0.18	0.18	0.00	0.29	TRUE	TRUE	9.90	60	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_split_pro_1d	Tesla Model 3 SR — Split Pro (1d)	PACKAGE	0	0	0	0				0.21	0.21	0.21	0.00	0.32	TRUE	TRUE	38.00	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_split_pro_1h	Tesla Model 3 SR — Split Pro (1h)	PACKAGE	0	0	0	0				0.21	0.21	0.21	0.00	0.32	TRUE	TRUE	10.90	60	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_basic_payg	Tesla Model 3 SR — Main Basic (PAYG)	PAYG	0	0	0	0	2			0.33	0.33	0.07	0.00	0.29	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_main_pro_payg	Tesla Model 3 SR — Main Pro (PAYG)	PAYG	0	0	0	0	2			0.38	0.38	0.07	0.00	0.32	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_split_basic_payg	Tesla Model 3 SR — Split Basic (PAYG)	PAYG	0	0	0	0	2			0.18	0.18	0.18	0.00	0.29	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_25	carguru_25_split_pro_payg	Tesla Model 3 SR — Split Pro (PAYG)	PAYG	0	0	0	0	2			0.21	0.21	0.21	0.00	0.32	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_basic_14d	Tesla Model 3 LR — Main Basic (14d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	582.97	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_basic_1d	Tesla Model 3 LR — Main Basic (1d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	59.55	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_basic_1h	Tesla Model 3 LR — Main Basic (1h)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	15.84	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_basic_2d	Tesla Model 3 LR — Main Basic (2d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	113.14	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_basic_30d	Tesla Model 3 LR — Main Basic (30d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	1.165	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_basic_3d	Tesla Model 3 LR — Main Basic (3d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	166.74	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_basic_3h	Tesla Model 3 LR — Main Basic (3h)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	33.26	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_basic_7d	Tesla Model 3 LR — Main Basic (7d)	PACKAGE	0	0	0	0				0.33	0.33	0.07	0.00	0.29	TRUE	TRUE	375.16	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_pro_14d	Tesla Model 3 LR — Main Pro (14d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	680.13	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_pro_1d	Tesla Model 3 LR — Main Pro (1d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	69.82	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_pro_1h	Tesla Model 3 LR — Main Pro (1h)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	18.24	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_pro_2d	Tesla Model 3 LR — Main Pro (2d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	132.65	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_pro_30d	Tesla Model 3 LR — Main Pro (30d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	1.360	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_pro_3d	Tesla Model 3 LR — Main Pro (3d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	175.94	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_pro_3h	Tesla Model 3 LR — Main Pro (3h)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	39.30	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_pro_7d	Tesla Model 3 LR — Main Pro (7d)	PACKAGE	0	0	0	0				0.38	0.38	0.07	0.00	0.32	TRUE	TRUE	439.85	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_split_basic_1d	Tesla Model 3 LR — Split Basic (1d)	PACKAGE	0	0	0	0				0.18	0.18	0.18	0.00	0.29	TRUE	TRUE	35.00	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_split_basic_1h	Tesla Model 3 LR — Split Basic (1h)	PACKAGE	0	0	0	0				0.18	0.18	0.18	0.00	0.29	TRUE	TRUE	9.90	60	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_split_pro_1d	Tesla Model 3 LR — Split Pro (1d)	PACKAGE	0	0	0	0				0.21	0.21	0.21	0.00	0.32	TRUE	TRUE	38.00	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_split_pro_1h	Tesla Model 3 LR — Split Pro (1h)	PACKAGE	0	0	0	0				0.21	0.21	0.21	0.00	0.32	TRUE	TRUE	10.90	60	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_basic_payg	Tesla Model 3 LR — Main Basic (PAYG)	PAYG	0	0	0	0	2			0.33	0.33	0.07	0.00	0.29	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_main_pro_payg	Tesla Model 3 LR — Main Pro (PAYG)	PAYG	0	0	0	0	2			0.38	0.38	0.07	0.00	0.32	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_split_basic_payg	Tesla Model 3 LR — Split Basic (PAYG)	PAYG	0	0	0	0	2			0.18	0.18	0.18	0.00	0.29	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_26	carguru_26_split_pro_payg	Tesla Model 3 LR — Split Pro (PAYG)	PAYG	0	0	0	0	2			0.21	0.21	0.21	0.00	0.32	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_basic_14d	Tesla 3 Performance — Main Basic (14d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	660.70	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_basic_1d	Tesla 3 Performance — Main Basic (1d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	68.40	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_basic_1h	Tesla 3 Performance — Main Basic (1h)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	17.76	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_basic_2d	Tesla 3 Performance — Main Basic (2d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	129.97	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_basic_30d	Tesla 3 Performance — Main Basic (30d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	1.321	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_basic_3d	Tesla 3 Performance — Main Basic (3d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	191.53	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_basic_3h	Tesla 3 Performance — Main Basic (3h)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	37.30	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_basic_7d	Tesla 3 Performance — Main Basic (7d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	430.94	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
